Id,LotShape_code,LandSlope_code,ExterQual_code,ExterCond_code,BsmtQual_code,BsmtCond_code,BsmtExposure_code,BsmtFinType1_code,BsmtFinType2_code,HeatingQC_code,KitchenQual_code,Functional_code,FireplaceQu_code,GarageFinish_code,GarageQual_code,GarageCond_code,PavedDrive_code,PoolQC_code,Fence_code,SalePrice
635,4,3,3,3,3.0,3.0,1.0,5.0,0.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,4.0,144000
636,4,3,2,3,3.0,2.0,1.0,1.0,0.0,5,2,8,0.0,0.0,0.0,0.0,0,0.0,0.0,200000
637,4,3,2,2,3.0,2.0,1.0,0.0,0.0,2,2,4,1.0,0.0,0.0,0.0,0,0.0,0.0,60000
638,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,93000
639,4,3,3,3,2.0,3.0,1.0,0.0,0.0,4,3,8,0.0,0.0,0.0,0.0,1,0.0,2.0,85000
640,4,3,4,3,4.0,4.0,3.0,5.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,264561
641,3,3,5,3,5.0,3.0,4.0,5.0,0.0,5,5,8,4.0,2.0,3.0,3.0,2,0.0,0.0,274000
642,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,226000
643,4,3,4,3,4.0,3.0,4.0,5.0,0.0,4,5,8,3.0,3.0,3.0,3.0,2,0.0,2.0,345000
644,4,3,3,3,3.0,3.0,1.0,2.0,3.0,5,3,7,0.0,3.0,3.0,3.0,2,0.0,3.0,152000
645,4,3,5,3,5.0,3.0,2.0,5.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,370878
646,3,3,3,3,3.0,3.0,1.0,4.0,1.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,143250
647,4,3,3,3,0.0,0.0,0.0,0.0,0.0,4,3,7,0.0,1.0,3.0,3.0,2,0.0,0.0,98300
648,3,3,3,3,3.0,3.0,2.0,2.0,0.0,5,3,8,4.0,2.0,3.0,3.0,2,0.0,0.0,155000
649,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,3.0,1.0,3.0,3.0,2,0.0,0.0,155000
650,4,3,3,3,4.0,3.0,3.0,3.0,5.0,4,3,8,0.0,0.0,0.0,0.0,2,0.0,2.0,84500
651,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,205950
652,4,3,3,3,3.0,3.0,2.0,0.0,0.0,3,3,8,4.0,1.0,2.0,1.0,1,0.0,2.0,108000
653,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,191000
654,4,3,3,3,3.0,3.0,1.0,0.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,2.0,135000
655,3,3,4,4,4.0,3.0,4.0,5.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,350000
656,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,88000
657,3,3,4,3,3.0,3.0,1.0,4.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,2.0,145500
658,4,2,3,2,4.0,3.0,1.0,0.0,0.0,3,3,8,4.0,2.0,3.0,3.0,1,0.0,2.0,149000
659,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,97500
660,4,3,3,4,3.0,3.0,1.0,3.0,0.0,5,3,8,0.0,3.0,3.0,3.0,2,0.0,2.0,167000
661,4,3,3,3,4.0,3.0,1.0,0.0,0.0,3,3,8,3.0,2.0,3.0,3.0,2,0.0,0.0,197900
662,2,3,4,3,4.0,4.0,1.0,5.0,2.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,402000
663,4,3,3,3,2.0,2.0,1.0,0.0,0.0,4,3,3,3.0,2.0,3.0,3.0,2,0.0,0.0,110000
664,4,3,3,3,4.0,3.0,3.0,3.0,2.0,3,3,8,0.0,2.0,3.0,3.0,2,0.0,2.0,137500
665,2,3,4,3,5.0,3.0,2.0,5.0,0.0,5,5,8,5.0,3.0,3.0,3.0,2,0.0,0.0,423000
666,3,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,230500
667,3,3,3,4,4.0,3.0,1.0,1.0,2.0,3,3,2,1.0,1.0,3.0,3.0,2,0.0,0.0,129000
668,4,3,3,3,4.0,3.0,1.0,5.0,0.0,5,4,8,2.0,2.0,3.0,3.0,2,0.0,0.0,193500
669,4,2,3,3,3.0,3.0,1.0,2.0,0.0,4,3,6,3.0,1.0,3.0,3.0,2,0.0,0.0,168000
670,4,3,3,3,2.0,3.0,1.0,0.0,0.0,5,2,8,4.0,1.0,3.0,2.0,2,0.0,0.0,137500
671,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,173500
672,4,3,3,4,3.0,3.0,1.0,3.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,103600
673,3,3,4,3,4.0,3.0,1.0,4.0,0.0,3,3,8,3.0,2.0,3.0,3.0,2,0.0,0.0,165000
674,4,3,3,3,3.0,3.0,1.0,5.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,257500
675,4,3,3,3,3.0,3.0,1.0,2.0,0.0,3,3,8,4.0,2.0,3.0,3.0,2,0.0,0.0,140000
676,4,3,3,3,3.0,3.0,1.0,4.0,0.0,3,3,8,3.0,1.0,3.0,3.0,2,0.0,0.0,148500
677,4,3,3,3,3.0,2.0,1.0,0.0,0.0,2,3,6,0.0,1.0,2.0,2.0,0,0.0,0.0,87000
678,4,3,4,3,3.0,3.0,1.0,0.0,0.0,5,4,8,0.0,1.0,2.0,2.0,0,0.0,0.0,109500
679,3,3,4,3,5.0,3.0,2.0,0.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,372500
680,3,3,3,3,3.0,3.0,1.0,2.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,128500
681,4,3,3,3,4.0,3.0,1.0,3.0,3.0,3,3,8,3.0,2.0,3.0,3.0,2,0.0,0.0,143000
682,2,3,3,3,3.0,3.0,1.0,2.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,159434
683,4,3,3,3,4.0,3.0,2.0,5.0,0.0,5,4,8,4.0,1.0,3.0,3.0,2,0.0,0.0,173000
684,3,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,285000
685,2,3,4,3,4.0,3.0,1.0,0.0,0.0,4,3,8,0.0,3.0,3.0,3.0,2,0.0,0.0,221000
686,3,3,4,3,4.0,3.0,2.0,5.0,1.0,4,4,7,3.0,3.0,3.0,3.0,2,0.0,0.0,207500
687,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,227875
688,2,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,148800
689,4,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,392000
690,3,3,4,3,4.0,3.0,3.0,4.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,194700
691,4,3,4,3,4.0,3.0,4.0,5.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,141000
692,3,3,5,3,5.0,3.0,4.0,5.0,0.0,5,5,8,5.0,3.0,3.0,3.0,2,0.0,0.0,755000
693,3,2,4,3,4.0,3.0,4.0,5.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,335000
694,4,1,3,3,3.0,3.0,1.0,0.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,108480
695,4,3,3,2,3.0,3.0,1.0,0.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,2.0,141500
696,3,3,3,3,4.0,4.0,1.0,5.0,1.0,4,4,8,3.0,1.0,3.0,3.0,2,0.0,0.0,176000
697,4,3,3,3,3.0,3.0,1.0,1.0,0.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,89000
698,3,3,3,3,5.0,4.0,2.0,1.0,4.0,2,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,123500
699,4,3,3,4,3.0,3.0,1.0,5.0,3.0,5,3,8,4.0,1.0,3.0,3.0,2,0.0,2.0,138500
700,2,3,4,3,4.0,3.0,2.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,196000
701,4,3,4,3,5.0,3.0,4.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,312500
702,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,140000
703,3,3,5,3,5.0,4.0,1.0,0.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,361919
704,4,3,3,4,4.0,3.0,1.0,0.0,0.0,4,4,8,1.0,1.0,3.0,3.0,0,0.0,2.0,140000
705,4,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,213000
706,4,3,2,2,0.0,0.0,0.0,0.0,0.0,2,2,5,0.0,0.0,0.0,0.0,0,0.0,0.0,55000
707,2,1,3,3,4.0,3.0,4.0,5.0,0.0,3,4,8,3.0,1.0,3.0,3.0,2,0.0,0.0,302000
708,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,254000
709,3,3,4,3,4.0,3.0,3.0,0.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,179540
710,3,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,2.0,109900
711,3,3,4,3,3.0,3.0,1.0,0.0,0.0,4,3,3,0.0,0.0,0.0,0.0,0,0.0,0.0,52000
712,4,2,3,3,3.0,3.0,2.0,0.0,0.0,4,3,8,0.0,2.0,3.0,3.0,0,0.0,0.0,102776
713,3,3,4,3,4.0,3.0,2.0,5.0,0.0,4,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,189000
714,4,3,3,3,3.0,3.0,3.0,4.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,129000
715,3,3,4,3,3.0,3.0,1.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,130500
716,4,3,3,3,4.0,3.0,1.0,0.0,0.0,3,3,8,3.0,2.0,3.0,3.0,2,0.0,2.0,165000
717,4,3,3,4,3.0,3.0,1.0,0.0,0.0,5,3,8,0.0,1.0,3.0,3.0,1,0.0,0.0,159500
718,4,3,3,3,4.0,3.0,1.0,3.0,0.0,4,4,8,2.0,1.0,3.0,3.0,2,0.0,2.0,157000
719,4,3,4,3,4.0,3.0,4.0,5.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,341000
720,3,3,3,3,4.0,3.0,4.0,4.0,0.0,3,3,8,1.0,1.0,3.0,3.0,2,0.0,0.0,128500
721,3,2,4,3,4.0,3.0,4.0,5.0,0.0,3,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,275000
722,4,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,143000
723,4,3,3,4,3.0,3.0,1.0,4.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,124500
724,4,3,3,3,3.0,3.0,1.0,0.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,135000
725,3,3,5,3,5.0,3.0,1.0,5.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,320000
726,4,3,3,3,3.0,3.0,1.0,4.0,3.0,3,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,120500
727,3,3,4,4,4.0,3.0,1.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,222000
728,4,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,194500
729,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,110000
730,4,3,3,3,3.0,3.0,1.0,3.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,103000
731,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,236500
732,3,3,4,3,5.0,3.0,3.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,187500
733,3,3,4,3,4.0,3.0,3.0,4.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,222500
734,4,3,3,3,3.0,3.0,1.0,3.0,0.0,5,3,8,3.0,2.0,3.0,3.0,2,0.0,3.0,131400
735,3,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,108000
736,4,3,3,3,4.0,3.0,2.0,2.0,0.0,2,3,8,3.0,1.0,3.0,3.0,0,0.0,0.0,163000
737,4,3,3,3,0.0,0.0,0.0,0.0,0.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,93500
738,3,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,239900
739,4,3,3,3,4.0,4.0,4.0,5.0,0.0,3,3,8,0.0,0.0,0.0,0.0,2,0.0,0.0,179000
740,3,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,190000
741,4,3,3,4,2.0,2.0,1.0,0.0,0.0,5,3,8,0.0,1.0,3.0,4.0,2,0.0,4.0,132000
742,3,3,3,4,3.0,3.0,2.0,5.0,0.0,4,4,8,0.0,1.0,3.0,3.0,2,0.0,4.0,142000
743,4,3,3,3,4.0,3.0,1.0,0.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,4.0,179000
744,3,3,3,3,4.0,3.0,3.0,4.0,0.0,5,3,6,3.0,2.0,3.0,3.0,2,0.0,0.0,175000
745,3,3,4,3,4.0,3.0,1.0,5.0,0.0,4,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,180000
746,3,3,5,4,3.0,4.0,1.0,5.0,4.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,299800
747,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,236000
748,3,3,4,3,3.0,2.0,1.0,0.0,0.0,3,4,8,4.0,1.0,3.0,3.0,0,0.0,0.0,265979
749,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,260400
750,4,3,3,3,0.0,0.0,0.0,0.0,0.0,3,3,5,0.0,1.0,3.0,3.0,0,0.0,0.0,98000
751,4,3,3,3,3.0,2.0,1.0,0.0,0.0,4,3,6,0.0,0.0,0.0,0.0,0,0.0,0.0,96500
752,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,162000
753,3,3,3,4,4.0,3.0,4.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,217000
754,4,3,4,3,4.0,3.0,2.0,0.0,0.0,4,5,8,4.0,2.0,3.0,3.0,2,0.0,0.0,275500
755,4,3,3,3,3.0,3.0,1.0,5.0,1.0,4,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,156000
756,4,3,3,3,4.0,3.0,1.0,5.0,0.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,172500
757,3,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,212000
758,3,3,3,3,3.0,3.0,2.0,2.0,0.0,3,3,8,3.0,3.0,3.0,3.0,2,0.0,4.0,158900
759,4,3,3,3,4.0,3.0,1.0,4.0,0.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,179400
760,3,3,4,3,4.0,3.0,3.0,1.0,4.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,290000
761,4,3,3,3,3.0,3.0,1.0,2.0,0.0,5,3,8,0.0,1.0,5.0,5.0,2,0.0,0.0,127500
762,4,3,3,3,3.0,3.0,2.0,1.0,0.0,3,2,7,0.0,1.0,3.0,3.0,2,0.0,0.0,100000
763,4,3,3,3,4.0,3.0,2.0,5.0,0.0,5,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,215200
764,4,3,4,3,4.0,3.0,2.0,5.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,337000
765,3,3,4,4,4.0,4.0,3.0,1.0,5.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,270000
766,3,3,4,3,4.0,3.0,1.0,0.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,264132
767,4,3,3,3,4.0,3.0,1.0,5.0,0.0,3,3,8,3.0,1.0,3.0,3.0,2,0.0,2.0,196500
768,3,3,3,3,4.0,3.0,2.0,4.0,0.0,5,3,5,0.0,1.0,3.0,3.0,2,0.0,0.0,160000
769,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,216837
770,2,2,5,3,4.0,3.0,4.0,4.0,0.0,5,5,5,4.0,3.0,3.0,3.0,2,0.0,0.0,538000
771,3,3,3,3,4.0,3.0,3.0,5.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,134900
772,4,3,3,3,2.0,2.0,1.0,1.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,102000
773,4,3,3,3,3.0,3.0,3.0,4.0,3.0,3,3,8,3.0,1.0,3.0,3.0,2,0.0,2.0,107000
774,4,3,3,3,3.0,3.0,1.0,2.0,0.0,5,3,8,0.0,2.0,3.0,3.0,2,0.0,0.0,114500
775,4,3,4,3,4.0,3.0,3.0,0.0,0.0,4,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,395000
776,4,3,3,3,5.0,3.0,1.0,5.0,0.0,5,3,8,0.0,3.0,3.0,3.0,2,0.0,0.0,162000
777,3,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,221500
778,3,3,3,3,3.0,3.0,1.0,4.0,0.0,3,3,8,2.0,1.0,3.0,3.0,2,0.0,2.0,142500
779,4,3,3,3,0.0,0.0,0.0,0.0,0.0,3,3,8,3.0,1.0,3.0,3.0,2,0.0,0.0,144000
780,4,3,3,3,4.0,3.0,4.0,5.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,135000
781,4,3,3,3,4.0,4.0,1.0,0.0,0.0,4,3,8,3.0,3.0,3.0,3.0,2,0.0,0.0,176000
782,4,3,4,4,4.0,3.0,1.0,4.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,175900
783,2,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,187100
784,3,3,3,4,4.0,3.0,3.0,5.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,165500
785,4,3,3,3,3.0,3.0,1.0,0.0,0.0,5,3,8,4.0,0.0,0.0,0.0,2,0.0,0.0,128000
786,4,3,3,3,3.0,3.0,1.0,2.0,1.0,3,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,161500
787,4,3,3,4,2.0,3.0,1.0,1.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,139000
788,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,233000
789,4,3,3,3,3.0,3.0,1.0,0.0,0.0,5,3,8,0.0,1.0,2.0,3.0,2,0.0,0.0,107900
790,3,3,3,3,3.0,2.0,4.0,1.0,0.0,4,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,187500
791,4,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,160200
792,3,3,3,3,4.0,3.0,3.0,4.0,0.0,3,3,8,3.0,2.0,3.0,3.0,2,0.0,0.0,146800
793,3,3,4,3,4.0,3.0,3.0,5.0,0.0,5,3,8,3.0,1.0,3.0,3.0,2,0.0,0.0,269790
794,4,3,4,3,4.0,3.0,3.0,0.0,0.0,5,4,8,0.0,3.0,3.0,3.0,2,0.0,0.0,225000
795,3,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,3.0,3.0,3.0,3.0,2,0.0,0.0,194500
796,4,3,3,3,4.0,3.0,1.0,0.0,0.0,3,3,8,3.0,1.0,3.0,3.0,2,0.0,2.0,171000
797,4,3,3,3,3.0,3.0,1.0,0.0,0.0,5,3,8,3.0,2.0,3.0,3.0,2,0.0,2.0,143500
798,4,3,3,3,3.0,3.0,1.0,3.0,0.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,110000
799,4,3,5,3,5.0,3.0,1.0,0.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,485000
800,4,3,3,3,4.0,3.0,1.0,4.0,0.0,5,4,8,3.0,1.0,3.0,3.0,2,0.0,2.0,175000
801,3,2,3,3,4.0,3.0,4.0,5.0,0.0,4,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,200000
802,4,3,3,3,3.0,3.0,1.0,1.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,109900
803,4,3,4,3,4.0,3.0,3.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,189000
804,4,3,5,3,5.0,3.0,4.0,0.0,0.0,5,5,8,4.0,2.0,3.0,3.0,2,0.0,0.0,582933
805,4,3,3,3,3.0,3.0,1.0,1.0,0.0,3,3,7,0.0,1.0,3.0,3.0,2,0.0,3.0,118000
806,3,3,4,3,4.0,3.0,1.0,0.0,0.0,5,5,8,0.0,2.0,3.0,3.0,2,0.0,0.0,227680
807,4,3,3,3,3.0,3.0,3.0,4.0,2.0,4,3,8,0.0,3.0,3.0,3.0,2,0.0,0.0,135500
808,4,3,3,3,3.0,3.0,4.0,5.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,223500
809,4,3,3,3,3.0,3.0,3.0,4.0,3.0,3,3,8,4.0,2.0,3.0,3.0,2,0.0,3.0,159950
810,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,0.0,1.0,2.0,1.0,0,0.0,2.0,106000
811,4,3,3,3,3.0,3.0,1.0,4.0,1.0,2,4,8,2.0,2.0,3.0,3.0,2,1.0,4.0,181000
812,4,3,4,3,4.0,3.0,4.0,5.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,144500
813,4,2,2,3,3.0,3.0,3.0,0.0,0.0,3,2,8,0.0,1.0,3.0,3.0,0,0.0,0.0,55993
814,4,3,3,3,3.0,3.0,1.0,2.0,0.0,4,3,8,0.0,2.0,3.0,3.0,2,0.0,0.0,157900
815,4,3,3,3,3.0,3.0,1.0,0.0,0.0,4,2,8,0.0,1.0,3.0,3.0,1,0.0,0.0,116000
816,2,3,3,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,224900
817,3,3,3,3,3.0,3.0,1.0,3.0,0.0,4,3,8,4.0,2.0,3.0,3.0,2,0.0,0.0,137000
818,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,271000
819,4,3,3,3,3.0,3.0,3.0,5.0,0.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,2.0,155000
820,3,3,4,3,4.0,3.0,2.0,5.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,224000
821,3,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,183000
822,4,2,2,3,2.0,3.0,1.0,0.0,0.0,3,3,6,0.0,1.0,3.0,3.0,2,0.0,0.0,93000
823,3,3,4,3,4.0,3.0,4.0,0.0,0.0,5,4,8,4.0,3.0,3.0,3.0,2,0.0,0.0,225000
824,4,3,3,3,3.0,3.0,1.0,0.0,0.0,3,3,8,4.0,1.0,3.0,3.0,2,0.0,3.0,139500
825,4,3,4,3,4.0,4.0,1.0,0.0,0.0,5,4,8,4.0,2.0,3.0,3.0,2,0.0,0.0,232600
826,4,3,5,3,5.0,3.0,3.0,5.0,0.0,5,5,8,4.0,3.0,3.0,3.0,2,0.0,0.0,385000
827,4,3,3,3,3.0,3.0,1.0,4.0,0.0,4,4,8,0.0,0.0,0.0,0.0,2,0.0,0.0,109500
828,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,189000
829,2,1,3,3,3.0,4.0,4.0,1.0,4.0,3,3,6,0.0,3.0,3.0,3.0,2,0.0,0.0,185000
830,4,3,4,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,147400
831,3,3,3,3,3.0,3.0,1.0,2.0,0.0,3,3,8,4.0,2.0,3.0,3.0,2,0.0,0.0,166000
832,4,3,3,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,2.0,3.0,3.0,2,0.0,0.0,151000
833,3,3,4,3,4.0,3.0,1.0,5.0,0.0,5,4,8,3.0,2.0,3.0,3.0,2,0.0,0.0,237000
834,4,3,3,3,3.0,3.0,1.0,2.0,3.0,3,3,8,0.0,2.0,3.0,3.0,2,0.0,0.0,167000
835,4,3,3,3,3.0,3.0,1.0,2.0,0.0,4,3,8,0.0,1.0,3.0,3.0,2,0.0,3.0,139950
836,4,3,3,3,4.0,3.0,1.0,3.0,0.0,3,4,6,0.0,1.0,3.0,3.0,2,0.0,0.0,128000
837,4,3,3,3,3.0,3.0,1.0,2.0,0.0,4,3,6,0.0,1.0,3.0,3.0,2,0.0,3.0,153500
838,4,3,3,3,3.0,3.0,1.0,3.0,0.0,3,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,100000
839,4,3,3,3,4.0,3.0,1.0,0.0,0.0,5,4,8,0.0,1.0,3.0,3.0,2,0.0,0.0,144000
840,4,3,3,3,3.0,3.0,1.0,3.0,0.0,5,3,8,0.0,1.0,3.0,3.0,2,0.0,0.0,130500
841,3,3,3,3,3.0,3.0,1.0,3.0,0.0,3,2,8,0.0,1.0,3.0,3.0,1,0.0,0.0,140000
842,4,3,3,3,3.0,3.0,1.0,0.0,0.0,4,4,8,1.0,1.0,4.0,3.0,1,0.0,0.0,157500
843,4,3,3,3,3.0,3.0,4.0,2.0,4.0,3,3,8,0.0,2.0,4.0,4.0,2,0.0,4.0,174900
844,4,3,3,3,3.0,3.0,1.0,0.0,0.0,5,3,8,0.0,0.0,0.0,0.0,2,0.0,0.0,141000
845,3,3,3,3,3.0,3.0,2.0,0.0,0.0,4,3,8,4.0,1.0,3.0,3.0,2,0.0,0.0,153900
846,3,3,3,3,4.0,3.0,4.0,4.0,0.0,3,3,6,3.0,3.0,3.0,3.0,2,0.0,0.0,171000
